pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,9,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-6.735426902770996,-4.426057815551758,-2.3093690872192383,5,3s,çıkıyor,3s,çıkıyor,False,-3.367713451385498,-2.3104961290955544,-1.0572173222899437,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,10,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-6.199144601821899,-4.472997665405273,-1.726146936416626,4,3s,çıkıyor,3s,çıkıyor,False,-3.0995723009109497,-2.703532099723816,-0.3960402011871338,2,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,11,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-6.330701112747192,-3.5350182056427,-2.795682907104492,5,1p,çıkıyoruz,1p,çıkıyoruz,False,-3.165350556373596,-2.6601308584213257,-0.5052196979522705,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,0,çıkıyor,A_merged,çıkıyor,4654,-495.91082763671875,-500.7774658203125,4.86663818359375,1,1p,çıkıyoruz,3s,çıkıyor,True,-495.91082763671875,-287.4683074951172,-208.44252014160156,5,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,1,çıkıyor,A_merged,çıkıyor,4654,-490.3869934082031,-490.6807531118393,0.29375970363616943,1,2p,çıkıyorsunuz,3s,çıkıyor,True,-490.3869934082031,-245.34037655591965,-245.04661685228348,5,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,2,çıkıyor,A_merged,çıkıyor,4654,-334.8675537109375,-335.8505245447159,0.9829708337783813,1,2p,çıkıyorsunuz,3s,çıkıyor,True,-334.8675537109375,-167.92526227235794,-166.94229143857956,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,3,çıkıyor,A_merged,çıkıyor,4654,-288.9190368652344,-289.4720764160156,0.55303955078125,1,1p,çıkıyoruz,3s,çıkıyor,True,-288.9190368652344,-204.21206283569336,-84.70697402954102,3,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,4,çıkıyor,A_merged,çıkıyor,4654,-240.52532958984375,-240.48377990722656,-0.0415496826171875,2,1p,çıkıyoruz,1p,çıkıyoruz,False,-240.52532958984375,-120.64804571866989,-119.87728387117386,6,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,5,çıkıyor,A_merged,çıkıyor,4654,-95.7765121459961,-95.83123016357422,0.054718017578125,1,1p,çıkıyoruz,3s,çıkıyor,True,-95.7765121459961,-49.10415828227997,-46.672353863716125,3,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,6,çıkıyor,A_merged,çıkıyor,4654,-8.71793270111084,-10.115608215332031,1.3976755142211914,1,1p,çıkıyoruz,3s,çıkıyor,True,-8.71793270111084,-10.115608215332031,1.3976755142211914,1,1p,çıkıyoruz,3s,çıkıyor,True,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,7,çıkıyor,A_merged,çıkıyor,4654,-7.734055519104004,-9.535743713378906,1.8016881942749023,1,1p,çıkıyoruz,3s,çıkıyor,True,-7.734055519104004,-9.535743713378906,1.8016881942749023,1,1p,çıkıyoruz,3s,çıkıyor,True,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,8,çıkıyor,A_merged,çıkıyor,4654,-4.780016899108887,-5.37289959192276,0.5928826928138733,1,2p,çıkıyorsunuz,3s,çıkıyor,True,-4.780016899108887,-2.68644979596138,-2.0935671031475067,5,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,9,çıkıyor,A_merged,çıkıyor,4654,-3.927885055541992,-4.424195826053619,0.4963107705116272,1,2p,çıkıyorsunuz,3s,çıkıyor,True,-3.927885055541992,-2.2120979130268097,-1.7157871425151825,5,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,10,çıkıyor,A_merged,çıkıyor,4654,-3.9365315437316895,-5.179042816162109,1.24251127243042,1,1p,çıkıyoruz,3s,çıkıyor,True,-3.9365315437316895,-3.053181767463684,-0.8833497762680054,5,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_possessive_person_3s,possessive_person,3s,,Çantası hazır. Yola ,çıkıyor,11,çıkıyor,A_merged,çıkıyor,4654,-3.799409866333008,-4.004851341247559,0.20544147491455078,1,1p,çıkıyoruz,3s,çıkıyor,True,-3.799409866333008,-2.8120921850204468,-0.987317681312561,5,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,0,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-955.4117584228516,-954.7747287750244,-0.6370296478271484,2,1s,dinleniyorum,1s,dinleniyorum,False,-477.7058792114258,-474.25977579752606,-3.4461034138997206,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,1,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-722.0343770980835,-720.4643383026123,-1.5700387954711914,2,1s,dinleniyorum,1s,dinleniyorum,False,-361.01718854904175,-242.19386730094752,-118.82332124809423,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,2,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-676.5114784240723,-674.0846157073975,-2.4268627166748047,2,1s,dinleniyorum,1s,dinleniyorum,False,-338.25573921203613,-226.19060492515564,-112.0651342868805,4,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,3,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-547.4188342094421,-545.9470596313477,-1.4717745780944824,3,1s,dinleniyorum,1s,dinleniyorum,False,-273.70941710472107,-182.65424619118372,-91.05517091353735,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,4,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-488.3383774757385,-486.437659740448,-1.9007177352905273,4,3s,dinleniyor,3s,dinleniyor,False,-244.16918873786926,-162.52075163523355,-81.64843710263571,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,5,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-421.85445404052734,-420.25773906707764,-1.596714973449707,3,3s,dinleniyor,3s,dinleniyor,False,-210.92722702026367,-140.92580318450928,-70.0014238357544,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,6,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-411.1899290084839,-410.7179617881775,-0.4719672203063965,3,1s,dinleniyorum,1s,dinleniyorum,False,-205.59496450424194,-137.53442335128784,-68.0605411529541,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,7,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-240.76186990737915,-240.2950577735901,-0.4668121337890625,3,3s,dinleniyor,3s,dinleniyor,False,-120.38093495368958,-80.37642971674602,-40.00450523694356,5,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,8,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-92.40522766113281,-94.5683240890503,2.1630964279174805,1,3s,dinleniyor,1p,dinleniyoruz,True,-46.202613830566406,-32.42865745226542,-13.773956378300987,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,9,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-18.270450115203857,-20.222128868103027,1.95167875289917,1,3s,dinleniyor,1p,dinleniyoruz,True,-9.135225057601929,-7.637048880259196,-1.4981761773427325,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,10,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-9.654263973236084,-11.725956439971924,2.07169246673584,1,1s,dinleniyorum,1p,dinleniyoruz,True,-4.827131986618042,-4.683283090591431,-0.14384889602661133,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1p,prior_predicate_person,1p,,Az önce geldik. Biraz ,dinleniyoruz,11,dinleniyoruz,C_multi_split,dinlen | iyoruz,10316 | 1158,-9.149746417999268,-11.063295841217041,1.9135494232177734,1,1s,dinleniyorum,1p,dinleniyoruz,True,-4.574873208999634,-4.866400957107544,0.29152774810791016,1,2p,dinleniyorsunuz,1p,dinleniyoruz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,0,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-869.7923984527588,-870.7099103927612,0.9175119400024414,1,1p,dinleniyoruz,1s,dinleniyorum,True,-434.8961992263794,-435.3549551963806,0.4587559700012207,1,1p,dinleniyoruz,1s,dinleniyorum,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,1,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-659.3824605941772,-661.1296072006226,1.7471466064453125,1,1p,dinleniyoruz,1s,dinleniyorum,True,-329.6912302970886,-222.07686720291773,-107.6143630941709,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,2,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-631.0264668464661,-633.953483581543,2.9270167350769043,1,1p,dinleniyoruz,1s,dinleniyorum,True,-315.51323342323303,-212.14279053608576,-103.37044288714728,3,2s,dinleniyorsun,2s,dinleniyorsun,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,3,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-494.34210205078125,-496.55375480651855,2.2116527557373047,1,3s,dinleniyor,1s,dinleniyorum,True,-247.17105102539062,-165.97095783551535,-81.20009318987528,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,4,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-466.49505376815796,-466.95308780670166,0.45803403854370117,1,3s,dinleniyor,1s,dinleniyorum,True,-233.24752688407898,-156.14236052831015,-77.10516635576883,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,5,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-426.75739431381226,-427.44835233688354,0.6909580230712891,1,3s,dinleniyor,1s,dinleniyorum,True,-213.37869715690613,-143.47477070490518,-69.90392645200095,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,6,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-452.24381017684937,-453.8215684890747,1.5777583122253418,1,3s,dinleniyor,1s,dinleniyorum,True,-226.12190508842468,-151.86029068628946,-74.26161440213522,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,7,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-295.41646671295166,-296.53328466415405,1.1168179512023926,1,3s,dinleniyor,1s,dinleniyorum,True,-147.70823335647583,-99.20570850372314,-48.502524852752686,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,8,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-153.03936338424683,-155.46573686599731,2.4263734817504883,1,1p,dinleniyoruz,1s,dinleniyorum,True,-76.51968169212341,-52.718995889027916,-23.800685803095497,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,9,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-72.32327556610107,-74.47464990615845,2.151374340057373,1,3s,dinleniyor,1s,dinleniyorum,True,-36.16163778305054,-25.894620180130005,-10.267017602920532,3,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,10,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-9.133684635162354,-11.430413246154785,2.2967286109924316,1,3s,dinleniyor,1s,dinleniyorum,True,-4.566842317581177,-4.702334562937419,0.13549224535624216,1,2p,dinleniyorsunuz,1s,dinleniyorum,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_1s,prior_predicate_person,1s,,Az önce geldim. Biraz ,dinleniyorum,11,dinleniyorum,C_multi_split,dinlen | iyorum,10316 | 1066,-8.895078182220459,-10.935322761535645,2.0402445793151855,1,3s,dinleniyor,1s,dinleniyorum,True,-4.4475390911102295,-4.521334171295166,0.07379508018493652,1,2p,dinleniyorsunuz,1s,dinleniyorum,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,0,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-1665.850019454956,-1144.532458305359,-521.3175611495972,5,1s,dinleniyorum,1s,dinleniyorum,False,-555.2833398183187,-556.103001276652,0.8196614583332575,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,1,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-799.9367479681969,-794.0505890846252,-5.886158883571625,5,1s,dinleniyorum,1s,dinleniyorum,False,-266.64558265606564,-267.4114073117574,0.7658246556917447,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,2,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-744.6531613469124,-740.4309387207031,-4.222222626209259,4,1s,dinleniyorum,1s,dinleniyorum,False,-248.2177204489708,-248.59167488416037,0.3739544351895745,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,3,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-640.3554512262344,-638.857515335083,-1.4979358911514282,3,1s,dinleniyorum,1s,dinleniyorum,False,-213.45181707541147,-214.16970523198447,0.7178881565729966,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,4,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-516.0617536902428,-515.5576181411743,-0.5041355490684509,2,3s,dinleniyor,3s,dinleniyor,False,-172.02058456341425,-173.00874789555868,0.9881633321444383,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,5,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-442.7465236186981,-441.30924224853516,-1.4372813701629639,3,3s,dinleniyor,3s,dinleniyor,False,-147.58217453956604,-148.42406010627747,0.8418855667114258,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,6,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-384.66718554496765,-384.1527090072632,-0.5144765377044678,3,3s,dinleniyor,3s,dinleniyor,False,-128.22239518165588,-129.61371978123984,1.3913245995839532,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,7,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-275.9566871672869,-275.8054943084717,-0.15119285881519318,2,3s,dinleniyor,3s,dinleniyor,False,-91.98556238909562,-93.83801364898682,1.8524512598911969,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,8,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-124.80504407733679,-124.7119779586792,-0.09306611865758896,2,3s,dinleniyor,3s,dinleniyor,False,-41.60168135911226,-43.65348752339681,2.0518061642845495,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,9,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-46.10727959871292,-45.99886083602905,-0.10841876268386841,2,3s,dinleniyor,3s,dinleniyor,False,-15.369093199570974,-17.618427594502766,2.2493343949317914,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,10,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-11.665523946285248,-11.397937297821045,-0.2675866484642029,2,3s,dinleniyor,3s,dinleniyor,False,-3.8885079820950827,-5.249690135320027,1.3611821532249446,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2p,prior_predicate_person,2p,,Az önce geldiniz. Biraz ,dinleniyorsunuz,11,dinleniyorsunuz,B_suffix_split,din | leniyor | sunuz,1527 | 6567 | 1711,-11.785031139850616,-10.54280948638916,-1.2422216534614563,4,1p,dinleniyoruz,1p,dinleniyoruz,False,-3.928343713283539,-5.19622818628947,1.2678844730059309,1,2s,dinleniyorsun,2p,dinleniyorsunuz,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,0,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-1511.7675132751465,-1011.7243061065674,-500.0432071685791,6,1s,dinleniyorum,1s,dinleniyorum,False,-503.9225044250488,-503.0641059875488,-0.8583984375,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,1,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-762.5355145931244,-754.1640024185181,-8.371512174606323,6,1s,dinleniyorum,1s,dinleniyorum,False,-254.1785048643748,-253.597089022398,-0.5814158419767921,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,2,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-745.9646331071854,-740.8561062812805,-5.108526825904846,5,1s,dinleniyorum,1s,dinleniyorum,False,-248.6548777023951,-248.65853663285574,0.003658930460630927,1,2p,dinleniyorsunuz,2s,dinleniyorsun,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,3,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-570.4731310606003,-567.258602142334,-3.2145289182662964,5,1s,dinleniyorum,1s,dinleniyorum,False,-190.15771035353342,-189.92656608422598,-0.23114426930743548,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,4,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-430.52743697166443,-428.1973943710327,-2.330042600631714,4,3s,dinleniyor,3s,dinleniyor,False,-143.50914565722147,-143.05887913703918,-0.4502665201822822,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,5,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-352.52107334136963,-349.0501298904419,-3.4709434509277344,6,1s,dinleniyorum,1s,dinleniyorum,False,-117.50702444712321,-117.24608103434245,-0.2609434127807617,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,6,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-360.21965885162354,-356.3547649383545,-3.864893913269043,6,1s,dinleniyorum,1s,dinleniyorum,False,-120.07321961720784,-119.48551364739735,-0.5877059698104858,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,7,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-221.98433589935303,-218.83434057235718,-3.1499953269958496,5,1s,dinleniyorum,1s,dinleniyorum,False,-73.99477863311768,-73.30992829799652,-0.6848503351211548,2,2p,dinleniyorsunuz,2p,dinleniyorsunuz,False,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,8,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-79.03497463464737,-77.54460525512695,-1.4903693795204163,3,1s,dinleniyorum,1s,dinleniyorum,False,-26.344991544882458,-26.985331694285076,0.6403401494026184,1,2p,dinleniyorsunuz,2s,dinleniyorsun,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,9,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-40.798697769641876,-40.12727212905884,-0.6714256405830383,2,3s,dinleniyor,3s,dinleniyor,False,-13.599565923213959,-14.417089541753134,0.817523618539175,1,2p,dinleniyorsunuz,2s,dinleniyorsun,True,prior_predicate_person,Prior predicate person,finite_predicate
phase1_prior_predicate_person_2s,prior_predicate_person,2s,,Az önce geldin. Biraz ,dinleniyorsun,10,dinleniyorsun,B_suffix_split,din | leniyor | sun,1527 | 6567 | 833,-10.411047384142876,-10.21748971939087,-0.19355766475200653,2,3s,dinleniyor,3s,dinleniyor,False,-3.470349128047625,-4.7585939566294355,1.2882448285818104,1,2p,dinleniyorsunuz,2s,dinleniyorsun,True,prior_predicate_person,Prior predicate person,finite_predicate
