pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,2,yapıyorsun,A_merged,yapıyorsun,32308,-14.987825393676758,-7.7683491706848145,-7.219476222991943,6,3s,yapıyor,3s,yapıyor,False,-14.987825393676758,-7.7683491706848145,-7.219476222991943,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,3,yapıyorsun,A_merged,yapıyorsun,32308,-15.98874282836914,-7.9641804695129395,-8.024562358856201,6,3s,yapıyor,3s,yapıyor,False,-15.98874282836914,-7.9641804695129395,-8.024562358856201,6,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,4,yapıyorsun,A_merged,yapıyorsun,32308,-15.193205833435059,-7.167437553405762,-8.025768280029297,6,1p,yapıyoruz,1p,yapıyoruz,False,-15.193205833435059,-7.167437553405762,-8.025768280029297,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,5,yapıyorsun,A_merged,yapıyorsun,32308,-14.27021598815918,-6.631593704223633,-7.638622283935547,6,1p,yapıyoruz,1p,yapıyoruz,False,-14.27021598815918,-6.631593704223633,-7.638622283935547,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,6,yapıyorsun,A_merged,yapıyorsun,32308,-12.875565528869629,-6.34366512298584,-6.531900405883789,6,1p,yapıyoruz,1p,yapıyoruz,False,-12.875565528869629,-6.34366512298584,-6.531900405883789,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,7,yapıyorsun,A_merged,yapıyorsun,32308,-12.214343070983887,-6.1522216796875,-6.062121391296387,6,1p,yapıyoruz,1p,yapıyoruz,False,-12.214343070983887,-6.1522216796875,-6.062121391296387,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,8,yapıyorsun,A_merged,yapıyorsun,32308,-10.823962211608887,-5.868474006652832,-4.955488204956055,6,1p,yapıyoruz,1p,yapıyoruz,False,-10.823962211608887,-5.868474006652832,-4.955488204956055,6,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,9,yapıyorsun,A_merged,yapıyorsun,32308,-9.857995986938477,-5.5806379318237305,-4.277358055114746,5,1p,yapıyoruz,1p,yapıyoruz,False,-9.857995986938477,-5.5806379318237305,-4.277358055114746,5,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,10,yapıyorsun,A_merged,yapıyorsun,32308,-8.050704956054688,-6.476712226867676,-1.5739927291870117,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.050704956054688,-6.476712226867676,-1.5739927291870117,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_2s,control_token_matched_yapmak,2s,,Çok acıktın. Bu yüzden kahvaltı ,yapıyorsun,11,yapıyorsun,A_merged,yapıyorsun,32308,-7.580652236938477,-6.09459924697876,-1.4860529899597168,4,1s,yapıyorum,1s,yapıyorum,False,-7.580652236938477,-6.09459924697876,-1.4860529899597168,4,1s,yapıyorum,1s,yapıyorum,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,0,yapıyorlar,A_merged,yapıyorlar,13167,-17.06497573852539,-12.615617752075195,-4.449357986450195,4,1p,yapıyoruz,1p,yapıyoruz,False,-17.06497573852539,-12.615617752075195,-4.449357986450195,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,1,yapıyorlar,A_merged,yapıyorlar,13167,-13.675247192382812,-9.272910118103027,-4.402337074279785,4,3s,yapıyor,3s,yapıyor,False,-13.675247192382812,-9.272910118103027,-4.402337074279785,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,2,yapıyorlar,A_merged,yapıyorlar,13167,-11.882725715637207,-7.820175647735596,-4.062550067901611,4,3s,yapıyor,3s,yapıyor,False,-11.882725715637207,-7.820175647735596,-4.062550067901611,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,3,yapıyorlar,A_merged,yapıyorlar,13167,-11.906283378601074,-8.177940368652344,-3.7283430099487305,4,3s,yapıyor,3s,yapıyor,False,-11.906283378601074,-8.177940368652344,-3.7283430099487305,4,3s,yapıyor,3s,yapıyor,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,4,yapıyorlar,A_merged,yapıyorlar,13167,-11.405569076538086,-7.172346591949463,-4.233222484588623,4,1p,yapıyoruz,1p,yapıyoruz,False,-11.405569076538086,-7.172346591949463,-4.233222484588623,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,5,yapıyorlar,A_merged,yapıyorlar,13167,-11.37605094909668,-6.792938232421875,-4.583112716674805,4,1p,yapıyoruz,1p,yapıyoruz,False,-11.37605094909668,-6.792938232421875,-4.583112716674805,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,6,yapıyorlar,A_merged,yapıyorlar,13167,-9.858358383178711,-6.235932350158691,-3.6224260330200195,4,1p,yapıyoruz,1p,yapıyoruz,False,-9.858358383178711,-6.235932350158691,-3.6224260330200195,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,7,yapıyorlar,A_merged,yapıyorlar,13167,-9.286953926086426,-5.9088335037231445,-3.3781204223632812,4,1p,yapıyoruz,1p,yapıyoruz,False,-9.286953926086426,-5.9088335037231445,-3.3781204223632812,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,8,yapıyorlar,A_merged,yapıyorlar,13167,-8.10757827758789,-5.895248889923096,-2.212329387664795,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.10757827758789,-5.895248889923096,-2.212329387664795,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,9,yapıyorlar,A_merged,yapıyorlar,13167,-7.738656997680664,-5.826125144958496,-1.912531852722168,4,1p,yapıyoruz,1p,yapıyoruz,False,-7.738656997680664,-5.826125144958496,-1.912531852722168,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,10,yapıyorlar,A_merged,yapıyorlar,13167,-8.092100143432617,-6.694206237792969,-1.3978939056396484,4,1p,yapıyoruz,1p,yapıyoruz,False,-8.092100143432617,-6.694206237792969,-1.3978939056396484,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3p,control_token_matched_yapmak,3p,,Çok acıktılar. Bu yüzden kahvaltı ,yapıyorlar,11,yapıyorlar,A_merged,yapıyorlar,13167,-7.461970329284668,-6.508486747741699,-0.9534835815429688,4,1p,yapıyoruz,1p,yapıyoruz,False,-7.461970329284668,-6.508486747741699,-0.9534835815429688,4,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,0,yapıyor,A_merged,yapıyor,3428,-14.250635147094727,-12.667925834655762,-1.5827093124389648,2,1p,yapıyoruz,1p,yapıyoruz,False,-14.250635147094727,-12.667925834655762,-1.5827093124389648,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,1,yapıyor,A_merged,yapıyor,3428,-9.252182006835938,-9.74009895324707,0.4879169464111328,1,1p,yapıyoruz,3s,yapıyor,True,-9.252182006835938,-9.74009895324707,0.4879169464111328,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,2,yapıyor,A_merged,yapıyor,3428,-7.727101802825928,-7.8433613777160645,0.11625957489013672,1,1p,yapıyoruz,3s,yapıyor,True,-7.727101802825928,-7.8433613777160645,0.11625957489013672,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,3,yapıyor,A_merged,yapıyor,3428,-7.998098850250244,-8.232686996459961,0.2345881462097168,1,1p,yapıyoruz,3s,yapıyor,True,-7.998098850250244,-8.232686996459961,0.2345881462097168,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,4,yapıyor,A_merged,yapıyor,3428,-7.898135662078857,-7.20918083190918,-0.6889548301696777,2,1p,yapıyoruz,1p,yapıyoruz,False,-7.898135662078857,-7.20918083190918,-0.6889548301696777,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,5,yapıyor,A_merged,yapıyor,3428,-7.705846786499023,-6.836019515991211,-0.8698272705078125,2,1p,yapıyoruz,1p,yapıyoruz,False,-7.705846786499023,-6.836019515991211,-0.8698272705078125,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,6,yapıyor,A_merged,yapıyor,3428,-6.915884971618652,-6.450822353363037,-0.46506261825561523,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.915884971618652,-6.450822353363037,-0.46506261825561523,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,7,yapıyor,A_merged,yapıyor,3428,-6.577727317810059,-6.5255327224731445,-0.05219459533691406,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.577727317810059,-6.5255327224731445,-0.05219459533691406,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,8,yapıyor,A_merged,yapıyor,3428,-6.366739273071289,-6.358427047729492,-0.008312225341796875,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.366739273071289,-6.358427047729492,-0.008312225341796875,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,9,yapıyor,A_merged,yapıyor,3428,-6.410184383392334,-6.142314434051514,-0.2678699493408203,2,1p,yapıyoruz,1p,yapıyoruz,False,-6.410184383392334,-6.142314434051514,-0.2678699493408203,2,1p,yapıyoruz,1p,yapıyoruz,False,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,10,yapıyor,A_merged,yapıyor,3428,-6.661979675292969,-6.900586128234863,0.23860645294189453,1,1p,yapıyoruz,3s,yapıyor,True,-6.661979675292969,-6.900586128234863,0.23860645294189453,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
phase1_control_token_matched_yapmak_3s,control_token_matched_yapmak,3s,,Çok acıktı. Bu yüzden kahvaltı ,yapıyor,11,yapıyor,A_merged,yapıyor,3428,-6.868310928344727,-6.903558731079102,0.035247802734375,1,1p,yapıyoruz,3s,yapıyor,True,-6.868310928344727,-6.903558731079102,0.035247802734375,1,1p,yapıyoruz,3s,yapıyor,True,control_token_matched_yapmak,Control: token-matched yapmak,finite_predicate_control
