pair_id,variant,actual_person,candidate_person,is_correct,subject,prefix_text,target_form,candidate_form,candidate_text,candidate_type,candidate_n_tokens,candidate_tokens,candidate_token_ids,verb_start,verb_end,candidate_token_positions,candidate_read_positions,sentence_tokens,sentence_token_ids,layer,sequence_log_prob_sum,sequence_log_prob_mean,sequence_logit_sum,sequence_logit_mean,token_log_probs,token_logits,token_vocab_ranks,first_token_id,first_token,first_token_vocab_rank,candidate_rank_sum,candidate_rank_mean,condition
pilot_gitmek_simdiki_1p,overt,1p,1p,True,Biz,Biz her gün okula ,gidiyoruz,gidiyoruz,Biz her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Biz |  her |  gün |  okula |  gidiyoruz,3722 | 556 | 543 | 9735 | 19015,9,-4.341326713562012,-4.341326713562012,7.180444240570068,7.180444240570068,-4.341327,7.180444,14,19015,gidiyoruz,14,3,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,1p,True,Biz,Biz her gün okula ,gidiyoruz,gidiyoruz,Biz her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Biz |  her |  gün |  okula |  gidiyoruz,3722 | 556 | 543 | 9735 | 19015,10,-3.755272388458252,-3.755272388458252,6.812088489532471,6.812088489532471,-3.755272,6.812088,10,19015,gidiyoruz,10,3,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,1p,True,Biz,Biz her gün okula ,gidiyoruz,gidiyoruz,Biz her gün okula gidiyoruz,A_merged,1,gidiyoruz,19015,4,4,4,3,Biz |  her |  gün |  okula |  gidiyoruz,3722 | 556 | 543 | 9735 | 19015,11,-2.446492910385132,-2.446492910385132,9.52198600769043,9.52198600769043,-2.446493,9.521986,2,19015,gidiyoruz,2,1,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,0,-689.8624420166016,-344.9312210083008,18.291293144226074,9.145646572113037,-561.492249 | -128.370193,6.516588 | 11.774705,55 | 3,6215,gidiyor,55,5,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,1,-377.75182938575745,-188.87591469287872,18.92378807067871,9.461894035339355,-377.010712 | -0.741118,6.130577 | 12.793211,48 | 1,6215,gidiyor,48,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,2,-88.5409471988678,-44.2704735994339,16.337448120117188,8.168724060058594,-87.544495 | -0.996453,4.813213 | 11.524235,93 | 1,6215,gidiyor,93,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,3,-140.84520888328552,-70.42260444164276,15.701947212219238,7.850973606109619,-139.528488 | -1.316721,5.111806 | 10.590141,44 | 1,6215,gidiyor,44,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,4,-114.71633303165436,-57.35816651582718,16.155359745025635,8.077679872512817,-113.235680 | -1.480653,5.575277 | 10.580083,31 | 1,6215,gidiyor,31,2,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,5,-7.590761184692383,-3.7953805923461914,14.987617015838623,7.4938085079193115,-4.540382 | -3.050379,6.146885 | 8.840732,17 | 6,6215,gidiyor,17,4,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,6,-7.250264883041382,-3.625132441520691,16.345215320587158,8.172607660293579,-4.996131 | -2.254134,6.030146 | 10.315069,24 | 5,6215,gidiyor,24,3,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,7,-6.645662784576416,-3.322831392288208,18.333555698394775,9.166777849197388,-5.408791 | -1.236872,5.773405 | 12.560151,33 | 1,6215,gidiyor,33,3,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,8,-5.889410972595215,-2.9447054862976074,19.08573579788208,9.54286789894104,-4.522126 | -1.367285,6.714876 | 12.370860,17 | 1,6215,gidiyor,17,3,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,9,-4.816637754440308,-2.408318877220154,19.8532657623291,9.92663288116455,-3.287491 | -1.529147,8.234281 | 11.618985,8 | 2,6215,gidiyor,8,4,1,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,10,-6.513652563095093,-3.2568262815475464,14.44793176651001,7.223965883255005,-3.621438 | -2.892215,6.945923 | 7.502009,9 | 6,6215,gidiyor,9,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,2p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorsunuz,Biz her gün okula gidiyorsunuz,B_suffix_split,2,gidiyor | sunuz,6215 | 1711,4,5,4 | 5,3 | 4,Biz |  her |  gün |  okula |  gidiyor | sunuz,3722 | 556 | 543 | 9735 | 6215 | 1711,11,-6.206251621246338,-3.103125810623169,16.528367042541504,8.264183521270752,-3.213762 | -2.992489,8.754717 | 7.773650,8 | 6,6215,gidiyor,8,4,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,0,-563.6055908203125,-563.6055908203125,4.403277397155762,4.403277397155762,-563.605591,4.403277,280,41311,gidiyorlar,280,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,1,-380.1290283203125,-380.1290283203125,3.012190341949463,3.012190341949463,-380.129028,3.012190,517,41311,gidiyorlar,517,4,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,2,-91.55726623535156,-91.55726623535156,0.8005677461624146,0.8005677461624146,-91.557266,0.800568,1242,41311,gidiyorlar,1242,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,3,-143.6249542236328,-143.6249542236328,1.015447974205017,1.015447974205017,-143.624954,1.015448,917,41311,gidiyorlar,917,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,4,-116.94943237304688,-116.94943237304688,1.861507534980774,1.861507534980774,-116.949432,1.861508,565,41311,gidiyorlar,565,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,5,-8.648504257202148,-8.648504257202148,2.0387637615203857,2.0387637615203857,-8.648504,2.038764,410,41311,gidiyorlar,410,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,6,-8.75025463104248,-8.75025463104248,2.2760226726531982,2.2760226726531982,-8.750255,2.276023,370,41311,gidiyorlar,370,5,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,7,-9.321656227111816,-9.321656227111816,1.8605387210845947,1.8605387210845947,-9.321656,1.860539,474,41311,gidiyorlar,474,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,8,-8.381418228149414,-8.381418228149414,2.8555843830108643,2.8555843830108643,-8.381418,2.855584,228,41311,gidiyorlar,228,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,9,-7.528667449951172,-7.528667449951172,3.9931039810180664,3.9931039810180664,-7.528667,3.993104,121,41311,gidiyorlar,121,6,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,10,-6.743427753448486,-6.743427753448486,3.8239331245422363,3.8239331245422363,-6.743428,3.823933,92,41311,gidiyorlar,92,5,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,overt,1p,3p,False,Biz,Biz her gün okula ,gidiyoruz,gidiyorlar,Biz her gün okula gidiyorlar,A_merged,1,gidiyorlar,41311,4,4,4,3,Biz |  her |  gün |  okula |  gidiyorlar,3722 | 556 | 543 | 9735 | 41311,11,-6.230927467346191,-6.230927467346191,5.737551689147949,5.737551689147949,-6.230927,5.737552,51,41311,gidiyorlar,51,5,6,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,0,-643.226806640625,-643.226806640625,3.812077760696411,3.812077760696411,-643.226807,3.812078,343,23301,gidiyorum,343,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,1,-487.8515625,-487.8515625,2.1608293056488037,2.1608293056488037,-487.851562,2.160829,865,23301,gidiyorum,865,5,5,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,2,-177.69117736816406,-177.69117736816406,1.396168828010559,1.396168828010559,-177.691177,1.396169,880,23301,gidiyorum,880,4,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,3,-210.47549438476562,-210.47549438476562,2.4968299865722656,2.4968299865722656,-210.475494,2.496830,340,23301,gidiyorum,340,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,4,-174.36753845214844,-174.36753845214844,2.349775552749634,2.349775552749634,-174.367538,2.349776,368,23301,gidiyorum,368,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,5,-8.252352714538574,-8.252352714538574,2.331523895263672,2.331523895263672,-8.252353,2.331524,300,23301,gidiyorum,300,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,6,-7.465579986572266,-7.465579986572266,3.323171615600586,3.323171615600586,-7.465580,3.323172,189,23301,gidiyorum,189,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,7,-7.0218048095703125,-7.0218048095703125,4.031490802764893,4.031490802764893,-7.021805,4.031491,116,23301,gidiyorum,116,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,8,-6.035080909729004,-6.035080909729004,5.048448085784912,5.048448085784912,-6.035081,5.048448,55,23301,gidiyorum,55,3,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,9,-3.996286392211914,-3.996286392211914,7.6608099937438965,7.6608099937438965,-3.996286,7.660810,10,23301,gidiyorum,10,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,10,-3.5905520915985107,-3.5905520915985107,6.999368190765381,6.999368190765381,-3.590552,6.999368,8,23301,gidiyorum,8,2,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,1s,False,,Her gün okula ,gidiyoruz,gidiyorum,Her gün okula gidiyorum,A_merged,1,gidiyorum,23301,3,3,3,2,Her |  gün |  okula |  gidiyorum,3024 | 543 | 9735 | 23301,11,-2.9341702461242676,-2.9341702461242676,9.276504516601562,9.276504516601562,-2.934170,9.276505,5,23301,gidiyorum,5,1,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,0,-730.6678695678711,-365.33393478393555,16.340425491333008,8.170212745666504,-640.940308 | -89.727562,6.098827 | 10.241598,61 | 4,6215,gidiyor,61,6,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,1,-486.4768624305725,-243.23843121528625,16.90288734436035,8.451443672180176,-484.431091 | -2.045771,5.581106 | 11.321781,64 | 2,6215,gidiyor,64,3,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,2,-176.5033336877823,-88.25166684389114,15.043736457824707,7.5218682289123535,-174.765900 | -1.737434,4.321323 | 10.722413,137 | 2,6215,gidiyor,137,3,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,3,-210.47583723068237,-105.23791861534119,14.112201690673828,7.056100845336914,-208.413925 | -2.061912,4.558183 | 9.554019,74 | 3,6215,gidiyor,74,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,4,-174.42835903167725,-87.21417951583862,14.025511264801025,7.012755632400513,-171.922562 | -2.505797,4.794657 | 9.230854,59 | 6,6215,gidiyor,59,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,5,-9.044203281402588,-4.522101640701294,13.083887100219727,6.541943550109863,-5.374413 | -3.669790,5.209463 | 7.874424,40 | 8,6215,gidiyor,40,5,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,6,-9.655099868774414,-4.827549934387207,13.104658126831055,6.552329063415527,-5.721663 | -3.933437,5.067089 | 8.037569,44 | 12,6215,gidiyor,44,6,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,7,-8.992340803146362,-4.496170401573181,15.64755916595459,7.823779582977295,-5.715874 | -3.276467,5.337421 | 10.310138,44 | 8,6215,gidiyor,44,5,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,8,-7.467468738555908,-3.733734369277954,17.400626182556152,8.700313091278076,-4.832284 | -2.635184,6.251244 | 11.149383,18 | 4,6215,gidiyor,18,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,9,-5.918436765670776,-2.959218382835388,18.657960891723633,9.328980445861816,-3.274972 | -2.643464,8.382123 | 10.275838,6 | 4,6215,gidiyor,6,4,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,10,-5.876970529556274,-2.938485264778137,15.033017635345459,7.5165088176727295,-3.373324 | -2.503647,7.216596 | 7.816422,7 | 3,6215,gidiyor,7,6,2,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,2s,False,,Her gün okula ,gidiyoruz,gidiyorsun,Her gün okula gidiyorsun,B_suffix_split,2,gidiyor | sun,6215 | 833,3,4,3 | 4,2 | 3,Her |  gün |  okula |  gidiyor | sun,3024 | 543 | 9735 | 6215 | 833,11,-6.104401588439941,-3.0522007942199707,16.80276918411255,8.401384592056274,-3.014892 | -3.089510,9.195781 | 7.606988,6 | 6,6215,gidiyor,6,6,4,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,3s,False,,Her gün okula ,gidiyoruz,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,0,-640.9400634765625,-640.9400634765625,6.0988264083862305,6.0988264083862305,-640.940063,6.098826,61,6215,gidiyor,61,1,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,3s,False,,Her gün okula ,gidiyoruz,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,1,-484.4312744140625,-484.4312744140625,5.581106662750244,5.581106662750244,-484.431274,5.581107,64,6215,gidiyor,64,1,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,3s,False,,Her gün okula ,gidiyoruz,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,2,-174.76602172851562,-174.76602172851562,4.321321964263916,4.321321964263916,-174.766022,4.321322,137,6215,gidiyor,137,1,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,3s,False,,Her gün okula ,gidiyoruz,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,3,-208.4141387939453,-208.4141387939453,4.5581817626953125,4.5581817626953125,-208.414139,4.558182,74,6215,gidiyor,74,1,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,3s,False,,Her gün okula ,gidiyoruz,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,4,-171.9226531982422,-171.9226531982422,4.794657230377197,4.794657230377197,-171.922653,4.794657,59,6215,gidiyor,59,1,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,3s,False,,Her gün okula ,gidiyoruz,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,5,-5.374414443969727,-5.374414443969727,5.2094621658325195,5.2094621658325195,-5.374414,5.209462,40,6215,gidiyor,40,1,3,original_overt_vs_ambiguous
pilot_gitmek_simdiki_1p,prodrop,1p,3s,False,,Her gün okula ,gidiyoruz,gidiyor,Her gün okula gidiyor,A_merged,1,gidiyor,6215,3,3,3,2,Her |  gün |  okula |  gidiyor,3024 | 543 | 9735 | 6215,6,-5.721663475036621,-5.721663475036621,5.0670881271362305,5.0670881271362305,-5.721663,5.067088,44,6215,gidiyor,44,1,3,original_overt_vs_ambiguous
